case,sex,age,sec,min,hour,date,month,year,country,openness,facet_imagination,facet_artistic_interests,facet_emotionality,facet_adventurousness,facet_intellect,facet_liberalism,conscientiousness,facet_self_efficacy,facet_orderliness,facet_dutifulness,facet_achievement_striving,facet_self_discipline,facet_cautiousness,extraversion,facet_friendliness,facet_gregariousness,facet_assertiveness,facet_activity_level,facet_excitement_seeking,facet_cheerfulness,agreeableness,facet_trust,facet_morality,facet_altruism,facet_cooperation,facet_modesty,facet_sympathy,neuroticism,facet_anxiety,facet_anger,facet_depression,facet_self_consciousness,facet_immoderation,facet_vulnerability
328180,2,18,4,10,4,25,1,111,Philippines,45.09372939329262,47.42212440251018,76.76487650897081,58.71997976386746,48.305582994432655,13.771182135799876,45.06434861754923,78.73224755234617,40.23918650456716,68.46322926279544,62.34008261658903,68.88674933652726,94.2497690484131,75.65063070036763,26.559570377995527,42.48922806090303,25.12726961947294,14.16905281531848,65.64711765724587,41.3590478943986,17.51142959544154,74.0165664377023,31.639846490353705,64.95948197352692,73.74048971379887,89.20048547787871,93.22069447116962,37.376126900058125,64.97439451463316,95.96914904414416,15.053531811709632,57.75674281970055,78.02643791803109,45.002837651201844,85.68113180055286
331863,2,16,40,30,9,13,3,111,USA,24.914390125764243,32.30086506298957,46.87999385447824,53.28300011763815,17.11734969494421,13.771182135799876,40.17220037646791,39.171610896042466,28.557470106690573,47.4283312062351,38.816119411727584,54.063262499480516,54.44332608373179,26.799440190550882,41.998198589891786,38.373334834597244,35.863114210481,20.99081604949606,53.17565354610883,67.04630895707658,55.58203895537741,70.70141408219183,85.40624108122324,36.162632748775025,68.74074637331933,70.51059471376072,70.30114211772138,47.87586579427381,60.37110404346686,62.055254706882295,42.9813826315102,54.073822790188274,65.48158958671098,72.08762914155761,70.07894547098226
86668,2,32,34,27,5,14,11,101,South Afric,86.69990583454319,95.15007002202924,87.43748015944948,95.05909897483161,61.07139808454821,70.76878765562856,34.571415401094725,1.0,1.0,18.42776043837648,46.70688036593572,12.124301089074606,5.441180697799297,1.0,58.71657309947739,74.87692820914225,76.00485587797846,10.954729552571052,26.715253344971444,95.70424778762697,30.852352642443492,94.752487281154,95.15007002202924,58.701033451356636,75.94333318302654,67.94879774837898,96.45328661425253,84.5933664326293,98.79162518057012,93.32981256886353,54.846168774782996,99.01850147640857,80.63446295056406,99.6282007572529,98.51433266565493
17180,1,16,0,48,21,15,2,101,USA,30.47024501615843,26.762908542514083,38.402503035148015,59.88492177432994,40.597419457146316,15.224039783829369,43.344921433791455,49.75540367085159,23.898017006741725,65.92261478234616,67.1714764496063,28.357182624091593,57.97667528380009,50.494282940076005,48.335299623500646,46.00010268162191,50.79971971025083,26.78824878547178,52.54107759706261,71.73232667778342,42.50673874971841,72.0444185283763,47.65939602551936,30.802203803933907,52.69495166842427,78.30797746527924,82.10246121464888,91.46644177191081,73.433355928906,72.78553401282983,82.5505107067354,68.1837682854158,67.00192895808408,45.002837651201844,60.65892388614958
287130,2,40,49,54,14,4,5,109,USA,93.9223807657288,92.76668478665965,82.88265030505261,97.32139648326427,66.19844583264802,66.01067157866157,79.86341080358977,27.25495182495638,56.97016483628056,41.24825991472602,66.20780177702142,12.124301089074606,26.81939930077658,13.513620199922286,99.47240821005607,98.62100556219502,99.0,87.77079270679633,49.99999999999858,98.67430310792042,96.19374149497719,86.42110074567972,86.77776916771938,52.496530987935046,93.17991654500008,72.76718201217892,39.44843304817931,92.01962974840148,82.65817066713248,69.1661111306675,77.63595327780763,59.414221282929645,35.48102721108222,99.08232312195366,97.12389438060234
149291,1,23,55,45,18,15,1,103,USA,19.443322487838827,19.243841141222532,53.66061046757994,18.363391319755294,40.348835575312364,39.96934393210995,14.805765312576852,83.67835015560195,58.08466025929653,76.14428173605461,75.28209110360444,69.69101146171175,80.53865605787837,87.50184206961114,67.718919034203,66.8333246469353,65.99871618056824,61.29976780711877,52.371791064982006,60.2364043211619,67.93474740485391,50.26072343207289,65.67904193769476,65.3435195458141,63.20312309096943,56.687055095672974,37.234191385917086,15.530101051614082,9.404867760584978,9.139987713136179,12.383733081535269,9.994604431249229,24.042900881524474,26.059328894242867,24.240696134801567
12693,1,32,52,26,20,28,1,101,USA,60.1051359694892,23.74815518018309,68.9285864716831,68.70258339069414,61.76273333671202,61.07139808454821,55.263629249518715,76.15196988575985,93.46684484996422,32.114260191230755,63.944078383121166,83.29083516369599,86.9295000701353,52.92361192269021,92.11243213152295,66.8333246469353,99.53047507700808,65.88150455292742,80.05715289906334,77.5637764425644,85.1758837078429,75.23686499596874,56.53893235643574,75.54997385039337,78.40254957459194,66.72472775425962,57.708912917791565,69.4156405997457,21.484417328430965,26.016015886155145,34.90827568636843,12.362471450670682,28.20459265453337,39.82652432314637,28.527221823082982
81571,2,18,18,33,20,13,10,101,USA,26.086814600447838,11.217745275809932,28.773707088354342,26.74848719592285,75.42677453203078,25.882551149099697,40.17220037646791,78.73224755234617,75.81695156631247,64.3925588198357,62.34008261658903,77.94852195433975,79.32731034292351,67.23807905407995,94.54312084264166,93.07869517425445,98.92801486256485,91.55277914081012,87.07656476530121,71.08701564560687,55.58203895537741,63.77933526110843,60.03770236290336,80.57794121246536,86.90681568138461,74.72943511559401,26.016015886155145,27.39466858187575,5.86624973608572,12.51925154915159,21.19945721193062,8.743747773108822,2.0528534047376468,23.966802620214708,29.059420566627125
204681,2,25,56,18,14,28,6,104,USA,48.273981947611844,75.34008785972469,41.91533974070052,41.99495664515888,29.81782479991668,70.76878765562856,30.105722373059507,94.59357019652077,93.2872842997682,77.4421785863118,59.82779962352896,88.64046967681088,86.3743755446095,95.89792084771852,22.113728484197622,1.0,11.138515019251571,87.77079270679633,61.958617159828464,42.72307250299582,7.206955668380388,35.69384770455139,1.0,86.12872371318815,40.99644796096635,77.35318352774686,65.69238152771845,12.97238277253956,31.54440425087057,21.14522395556716,62.811288492334825,40.585778717067456,93.41517453375116,3.3342664290154715,5.635294664448608
155892,1,18,17,59,17,30,2,103,USA,38.93784183262085,41.661395976928816,24.228751316149385,49.47664252260131,1.0,80.09800138568346,73.58796746462082,82.5985928401476,35.57062646454057,98.94635992905421,98.6846009030711,38.409904521478666,35.93764208945419,94.95017036800039,22.701518884824225,75.93679350049774,54.791869057443876,1.0,12.4862614482511,1.0,84.40401259632893,99.38060917819155,25.27056488440266,98.59088994220872,97.69472431981262,95.32690056262697,99.0,91.46644177191081,70.53381030946093,90.57410162984377,26.05410933084437,26.844462737322914,98.60742234435702,45.002837651201844,92.64653721661432
77288,2,26,24,10,7,14,9,101,Australia,42.9828288882137,57.1914253817464,19.084126661954485,1.0,34.81530240400832,87.33959614283856,71.63636970116852,72.31400909685436,56.97016483628056,77.4421785863118,33.7921982229756,47.70466906821406,68.46322926279544,90.94023274545907,1.0,1.0,1.0,3.453357380102119,1.0,8.427652382206134,1.0,12.026445830587676,28.966673346581445,2.989544253827688,1.0,47.38424542522603,60.55156695181773,26.569667184096602,22.044487307329376,5.750230951583532,8.80329369768259,26.28545322050678,84.3242218657266,21.84035593194926,43.8453517351694
247523,1,18,25,1,0,10,2,107,Canada,34.04447559046221,92.04776774279742,3.9337027838011664,1.0,40.597419457146316,93.62486758591967,22.535590448916935,99.58511905361877,97.58075266622325,82.1637096865611,49.39681158829484,99.1207024309266,99.0,92.45308757493581,27.26312618316956,1.0,3.2630987182378135,77.41332779742356,81.89134079507176,46.04939074325358,32.780366410893976,11.546089615806096,21.255166203304185,1.0,4.278205004128083,33.764947224578975,64.35189813608548,38.059457108195716,3.0093695406426093,28.04992374818403,1.0,11.557061041145914,48.07670343183918,4.965311134695554,1.0
85163,1,16,23,39,10,6,11,101,USA,80.98895586094159,57.30350820568515,89.03637313295235,79.11094946766809,77.93512099923532,19.09118658735892,93.12024965164437,24.05127368265906,60.728061954840825,21.585353722915272,20.98463817665521,48.9377169468961,27.610421178598017,18.275839093136597,61.76273333671202,59.293134367405116,46.80296378872333,68.80982296798709,52.54107759706261,67.66316674443084,57.493261250278636,77.62616230454773,78.74483379669266,67.20549961186697,68.4693093138481,64.26103025775632,44.49629171536981,88.0302838412423,64.51351132950697,64.1514006211413,82.5505107067354,49.22635620042763,5.068193264807718,89.55586279109923,81.10647704264375
309329,2,20,0,15,9,30,3,110,USA,13.300094165453658,62.7658086140799,46.87999385447824,17.54187933309808,1.0,40.03544926577973,14.16905281531848,59.702457340784974,46.32138626874536,34.78467417757349,83.3382186311095,73.53125052946376,13.81572005327331,92.4495495106745,1.0,19.43314824970622,2.7161613047643414,1.0,1.0,1.0,26.016015886155145,86.75581221387654,1.0,75.67701117574552,93.5656869093541,99.10539284662502,98.86480877159147,82.4708482798892,38.70023219287839,44.15565888771181,35.33576144754812,25.42533077083897,97.67097823174231,15.022086408344563,33.429732576898715
112592,1,32,37,28,21,14,4,102,USA,53.47608645835726,91.35510392462345,15.142455099184048,68.70258339069414,1.0,61.07139808454821,83.22054561069058,19.399112808274964,8.595136517134506,27.89944823044962,75.28209110360444,1.0,1.0,98.80352516407754,1.9087487598961275,10.870300553545434,7.6989239167481855,33.216619884933806,2.0484137323826275,1.0,19.5298787259662,74.0881334027045,1.8221475069687187,65.3435195458141,93.69665425731546,56.687055095672974,94.62054579848518,90.19094369537027,99.65911353979368,99.0,42.373390311879234,99.0,97.6332149299792,96.29176126262075,99.41468443269127
270639,2,20,15,13,14,14,6,108,USA,49.070487566310476,52.57787559748709,65.3808342608151,64.06235791054291,26.569667184096602,17.505856384176695,73.80819408488429,72.75198467547102,64.53469706952234,94.14497980466729,68.01434649002357,54.063262499480516,71.58235461751946,35.40405306078168,67.07210642938304,74.90872601174459,66.35762173414804,45.61140169131329,71.58235461751946,54.33520075618111,65.52574711047504,94.10005965215225,91.69327997565881,80.57794121246536,82.88265030505272,89.20048547787871,93.22069447116962,58.46198478449537,34.11849544706982,57.63140255323418,12.286541527247522,39.32378978437407,21.19945721193062,66.9308230275501,56.53893235643574
83171,2,23,0,48,22,23,10,101,USA,39.05845551951177,1.0,66.57026742309836,30.92981159264579,88.24351183291469,56.08731942361942,39.164121453558494,73.38796827866616,74.99408138629997,25.45996442274705,78.09129834681323,92.14274646283457,86.3743755446095,48.53763055243792,99.46310186414371,88.55650798049987,95.68148758840823,93.52770109924222,97.14333250648781,95.70424778762697,80.01509013648229,31.68436572490242,71.03332665341549,40.06999034374928,70.54709916894535,18.344838315632046,5.8801748414628605,31.747142483319834,9.291263312617417,25.048837768764088,62.811288492334825,5.035395486477029,1.0,7.927984176145856,25.80553116473422
260547,2,21,32,17,9,10,0,108,Japan,31.42152559955909,57.1914253817464,24.31408163404953,41.99495664515888,66.19844583264802,26.468749470533226,14.282856410831698,25.1295517498813,26.128983665461305,29.2312123443686,7.821504501229896,20.791244461849743,60.225336049293276,38.87170207648552,25.014717244568544,2.323733413068638,11.138515019251571,30.29568662558205,12.295540239747453,77.70620629091718,80.01509013648229,1.0,1.0,1.0,1.0,7.659450106658554,79.92709893534379,12.97238277253956,45.65304559099462,77.31892438549448,46.766679265890104,26.28545322050678,58.97185396875591,44.64654924803892,34.571415401094725
105602,2,29,9,11,1,9,3,102,USA,15.605748247716036,57.1914253817464,1.0,30.92981159264579,55.830976460441036,10.636437729519969,21.709330571400272,1.0,2.0362323566985197,33.13730422869742,1.0,12.124301089074606,23.061104035291663,1.0,32.17380449247631,17.11734969494421,31.560378358973026,21.773925274910596,83.34590082095656,47.263624580874534,35.73896974224084,1.0,1.0,2.989544253827688,1.0,14.378524128681903,79.92709893534379,1.0,99.0,99.67456807575786,98.96065720131287,99.66856934083444,93.41517453375116,99.55215657014026,99.37747445535263
128962,2,24,34,45,0,15,8,102,USA,54.90627060670437,28.966673346581445,60.5424373119057,80.15066620083473,34.81530240400832,17.908775923854762,92.91508350555785,30.532174046879902,50.63550054933802,62.034618989035664,46.70688036593572,8.513015135789828,34.78467417757349,17.11734969494421,68.45816553132528,36.531263140029694,76.00485587797846,25.93062308515377,83.34590082095656,77.70620629091718,80.01509013648229,86.42110074567972,95.15007002202924,52.496530987935046,80.98379288575211,57.8214434189569,60.55156695181773,88.55650798049987,84.13405995028256,64.85190053121335,84.11426570792503,80.1804787722698,72.49671585319584,68.60058485381398,90.17368850612843
257470,2,18,26,56,0,17,10,107,USA,24.914390125764243,14.79180849177061,65.3808342608151,47.810544909075986,42.68003802225007,44.99504097618501,3.2140818418625656,87.48571695163446,70.31730040788568,79.81194919210759,73.45557273577765,77.94852195433975,96.21941950767757,62.81128849233477,86.7046905216622,90.7025534667996,88.69781772945885,85.83094718467828,71.58235461751946,58.64095210559856,65.52574711047504,63.77933526110843,64.70990500369106,70.44701254587068,58.17956328876022,74.72943511559401,45.430036846224084,42.58820505516337,2.1173799646535088,1.0,7.472242555693413,13.553030566519794,8.067620121993713,15.022086408344563,17.11734969494421
215877,2,18,39,29,19,9,3,105,USA,6.757407223919472,1.0,40.6838208567944,53.28300011763815,1.0,1.0,73.80819408488429,99.44194887518552,96.15818163064591,64.3925588198357,96.99942804511682,98.53046748171107,99.52784010077323,99.5409754762494,82.17095238376044,88.0302838412423,73.5016449847086,95.93025064599658,91.1626011391437,32.953691042920525,55.58203895537741,77.21073928416274,97.98833478135418,59.28595610939959,68.74074637331933,74.72943511559401,45.430036846224084,53.185121557385685,32.320286709318424,62.055254706882295,58.5656690031538,4.881473988353065,42.62918553286505,39.50535605806317,37.933206440742254
90030,2,32,56,58,16,12,0,102,USA,86.69990583454319,38.0810749182985,60.5424373119057,84.6203993462982,96.6548610807622,66.01067157866157,92.91508350555785,45.58642466126116,50.63550054933802,62.034618989035664,53.29311963406161,88.64046967681088,34.78467417757349,4.9480286306779675,99.32965033164578,93.70362584385214,98.48752314157696,84.34337495220132,56.018839058953176,99.67349385417879,91.03705908413644,29.07638395577041,71.03332665341549,8.962940915860088,35.1258481984101,14.378524128681903,5.8801748414628605,88.55650798049987,71.14096931653722,73.33319121504621,70.4714220996438,59.414221282929645,49.525487831820726,85.08412333851334,62.685739247457434
185342,2,28,25,3,16,25,10,103,Finland,30.1860031641215,16.747620550392412,66.57026742309836,59.13772006023231,6.14410493977671,14.087982640138051,75.85958331893107,53.93737696798303,50.63550054933802,94.55163964211795,21.90870165318364,36.380627243456786,51.71482449908609,34.16187001140264,78.45248635043788,82.19946571129663,88.86148498074533,76.59096398990584,49.99999999999858,42.72307250299582,71.05247102613345,10.195731202608954,33.453751050166034,5.599224661973551,46.98563916064137,2.9027192919252514,24.565864920511927,31.747142483319834,38.01744165202632,25.048837768764088,77.63595327780763,26.28545322050678,18.605107809955825,54.38260045296113,48.576617450646324
122290,2,16,39,50,18,22,6,102,Norway,54.37716204920969,1.0,46.87999385447824,69.25100862044388,92.01962974840148,69.5661629611684,54.935651382447816,79.68158446455334,99.40126536806883,16.135186567182956,73.45557273577765,85.91201735985874,79.32731034292351,75.65063070036763,91.88509068581254,81.9031208065719,96.73850563689928,93.92483677307791,97.16186319777216,71.08701564560687,40.39427439640821,69.57255396735388,69.25788961302214,47.66706510853851,96.08214088654938,57.003317221551015,55.58203895537741,47.87586579427381,6.341053625779551,9.597163351753352,35.33576144754812,13.553030566519794,1.0,56.10310053102842,3.329479665443344
113142,1,12,30,15,23,17,4,102,USA,57.823285252184746,46.8616625569893,63.571847377224856,44.25442868298546,57.20631330942837,80.09800138568346,38.96105870641554,7.293299159459508,18.61184945230545,17.83629031343594,8.143377099481114,28.357182624091593,27.610421178598017,5.512007501598248,59.72555102846911,59.293134367405116,58.75637895863116,26.78824878547178,65.039355116703,86.1451939678384,42.50673874971841,53.68298588732165,47.65939602551936,35.83531319762784,58.05661555062329,54.122030713014226,69.10030500257426,48.90503595078849,75.31743243542212,50.4621874971607,75.45647859765882,89.93644983354056,43.28529155118588,85.78653499209838,55.07623775225028
272922,1,34,32,46,13,27,9,108,UK,62.716897804165285,91.35510392462345,28.17955672026264,68.70258339069414,45.69101423380141,39.96934393210995,68.07622402073508,51.96386700368748,58.08466025929653,63.53406225256617,27.999307699752535,74.50142217039121,65.44478241121891,16.742576542171378,72.85722058736661,53.95060925674363,57.44425564700225,51.8976637847569,75.0312598445779,97.6332149299792,53.04877238159048,52.86655318460737,37.933206440742254,48.88792965914092,57.75674281970055,41.27219492504753,72.45946413723033,54.18252200787731,71.59282486153728,60.60359954468936,72.23384881392207,58.67589879495944,64.78278589337833,73.06999613385693,74.91866798595385
99901,2,36,43,23,17,11,2,102,USA,1.0,1.0,29.92105452901481,5.474027310624237,9.068460239733724,2.9706885863831474,3.5713024619715696,67.90588771553524,38.03089399597786,80.90407859348738,46.70688036593572,47.70466906821406,83.21243289066717,58.25364669194022,31.122227016365883,8.194386905717607,23.9951441220185,17.865663527580637,87.70445976024939,77.70620629091718,21.69202253471761,38.42014413139253,38.0810749182985,70.65410972728665,14.410582680954661,47.38424542522603,55.302777255909916,31.747142483319834,43.72883117512026,29.147485055433123,38.763436284558,40.585778717067456,87.70991929816626,35.09415280946621,43.8453517351694
207376,2,43,19,47,18,2,9,104,USA,40.36070320489125,10.037438942349667,48.12729488399276,53.441633783084455,55.830976460441036,40.894584213473934,62.685739247457434,76.53265779414494,63.20312309096943,80.90407859348738,72.33000753722172,70.13473438320716,64.3925588198357,63.026088336460134,54.26151488253112,49.56063603396092,56.26552051410175,58.61780956927589,91.50959199298825,33.840423460596384,30.852352642443492,77.63595327780763,66.54624894983101,52.496530987935046,75.94333318302654,57.8214434189569,65.69238152771845,88.55650798049987,24.53437026454057,51.36864963094524,14.104550358581292,33.25967091737266,54.26599085816497,26.059328894242867,14.282856410831698
210267,2,20,50,54,17,1,11,104,Canada,54.37716204920969,47.42212440251018,46.87999385447824,6.717827368524226,53.95060925674363,40.03544926577973,99.67301157064207,15.80746329860952,40.23918650456716,19.490233876291597,33.104268824151234,20.35879786660678,3.780580492318947,44.463922165544204,57.19687017772776,74.90872601174459,69.9848920385781,45.61140169131329,5.444812706922107,45.66479924381599,79.22231631654597,87.6001464463186,94.2497690484131,75.67701117574552,73.74048971379887,66.12530199496246,65.52574711047504,86.41961753091277,9.534736569662954,1.0,12.286541527247522,11.039189487614777,10.873983023952547,61.58199982530522,42.532852754387704
144855,1,20,59,27,0,3,0,103,USA,40.179112771535245,67.45616643435892,48.47497472547985,87.10244813778695,1.0,93.62486758591967,4.715852924986692,92.43904037692016,99.67450308630964,43.08710500282825,98.6846009030711,99.65529838732857,99.3756367170896,3.3977523525723257,60.74625296338172,54.88643771118808,50.79971971025083,91.41471083806346,81.89134079507176,29.07001713775793,42.50673874971841,3.4834428524025185,1.0,56.885539292462795,58.05661555062329,3.8062585050192297,7.1638769439176,1.0,34.058926066630676,20.05599443630564,85.76243338907386,49.22635620042763,5.068193264807718,89.55586279109923,1.0
202906,1,20,17,6,16,28,5,104,USA,22.569216556330986,1.0,19.94284710093362,8.859497450823937,57.20631330942837,71.41099419704676,65.34351954581427,88.7439859011647,99.1222890331369,43.08710500282825,82.88265030505272,74.50142217039121,74.77065778176427,92.45308757493581,17.6017666139995,2.3594900124509195,20.63144947707113,31.190177032009785,76.65001635485646,11.443492019496944,37.5868434385456,49.87289693140963,61.61054636296922,62.10760514616891,21.90870165318364,64.26103025775632,54.50575608986287,32.80222031111842,1.0,9.994604431249257,3.266656796991086,11.557061041145914,33.91083352006473,1.0,1.0
247939,1,33,34,41,16,21,2,107,USA,1.0,1.0,1.0,1.0,16.292451020166226,1.9528124319700737,4.440034052798524,54.27059759289705,96.31194226343769,40.92026450019563,22.60077033503822,64.67544802501914,32.1448990198478,62.553226842568904,99.33114629794215,95.74707900680392,99.0,99.64732154353158,88.81595604155018,32.54383356563801,96.66053255329552,1.0,74.31609562768182,13.81572005327331,30.46290046715066,1.0,1.0,5.750230951583561,33.02158539217362,47.33197466719491,92.35615236245212,12.362471450670682,1.0,54.38260045296113,20.178564309796258
220633,2,17,43,6,10,2,8,105,USA,8.989270586511623,3.2140818418625656,18.091093533910794,31.77158528160487,31.747142483319834,10.39944639469067,35.36705841812295,38.05085706831778,28.557470106690573,51.71482449908609,33.104268824151234,33.98932842133539,63.20312309096943,31.027056149688406,36.035639670424416,46.65271327404656,28.593976969392457,41.253357029240476,46.82434645388838,32.953691042920525,45.430036846224084,41.95986542494984,31.639846490353705,53.49797160417478,26.259510286198037,42.99668277844631,65.52574711047504,47.87586579427381,72.06746650826909,57.63140255323418,83.1835362374826,61.40112178490722,51.84839431971352,72.08762914155761,85.68113180055286
173433,1,30,57,16,21,1,8,103,USA,14.318868199443955,15.084048449017757,53.66061046757994,32.29361888896099,8.962940915860145,1.0,63.892946217285214,82.79337597240726,58.08466025929653,98.22920181167797,22.60077033503822,90.61178652490548,92.25739618974785,48.05036885527579,64.53469706952234,62.61750720984338,27.471562450578233,56.62565795263481,97.59410191481129,64.78278589337833,53.04877238159048,61.88975481397608,56.53893235643574,22.535590448916935,63.20312309096943,36.23605888348368,96.78591815813411,59.37039484136545,92.90917100885702,99.20409812900482,97.44729224583023,81.7480775831524,77.5637764425644,35.09415280946621,94.93180673518896
195999,2,28,5,22,20,19,2,104,USA,28.963387129747275,42.80857461825059,35.81736676013651,53.441633783084455,55.830976460441036,35.93764208945407,5.635294664448608,89.99476606781911,69.241915284083,80.90407859348738,88.11866088490251,36.380627243456786,89.26937941052824,97.66510267924343,63.10801699388111,91.29658428621372,72.29494873939228,63.31946390461832,38.04138284016847,11.243697957803903,71.05247102613345,96.54086222896194,95.15007002202924,86.12872371318815,85.58941731904213,94.99002850697514,60.55156695181773,75.42677453203078,29.747258731625806,37.79301445376893,38.763436284558,16.82603599576234,35.48102721108222,44.64654924803892,43.8453517351694
88384,2,22,48,4,23,26,11,101,USA,89.3708398999762,92.76668478665965,87.43748015944948,64.72479717011902,55.830976460441036,75.32807768554233,83.6093633598631,1.0,56.97016483628056,1.0,21.90870165318364,30.92981159264579,5.441180697799297,1.0,84.66602417273975,74.87692820914225,76.00485587797846,53.844028635023164,49.99999999999858,84.9464681882871,97.96641038608618,67.52247311050343,83.25237944960452,46.256957089828006,89.68114552481791,47.38424542522603,12.112736993001931,84.5933664326293,46.617514977138285,51.36864963094524,17.11734969494421,26.28545322050678,49.525487831820726,96.29176126262075,53.319429804707454
260088,1,16,29,33,18,3,0,108,USA,9.470909895555792,1.0,3.9337027838011664,54.704020423288796,5.482562088990235,37.10034335235076,43.344921433791455,1.0,41.772148309260274,1.0,1.0,1.0,1.9639993921095993,1.0,56.642175048064644,28.82365187556678,35.01538529484975,96.17146372562001,1.0,82.88265030505272,76.31086354020897,1.0,1.0,1.0,1.0,1.0,4.701982673214687,1.0,31.045115928456397,20.05599443630564,99.0,5.020354757222378,1.0,76.99047717112194,13.76553058318379
52805,2,27,43,40,22,15,5,101,USA,36.47580823944185,75.34008785972469,77.8280525063858,12.124301089074606,16.304651131737984,10.636437729519969,62.685739247457434,1.0,44.29159025946308,29.2312123443686,1.0,3.0754683431158867,1.0,1.0,99.67170015934494,93.70362584385214,97.27619531197854,93.52770109924222,78.51297613318877,99.67349385417879,87.75190106309344,17.11734969494421,28.966673346581445,1.0,53.01436083935573,37.050328652931285,39.44843304817931,17.11734969494421,29.747258731625806,33.40694941671984,27.318507249333862,36.88851327944508,6.101515552794581,73.06999613385693,43.8453517351694
250311,2,28,57,17,0,18,5,107,Canada,28.963387129747275,24.65991214027227,14.318868199443983,20.791244461849743,34.81530240400832,56.08731942361942,62.685739247457434,73.38796827866616,93.2872842997682,57.92493916101165,78.09129834681323,64.72479717011902,38.93485830207197,76.50027093359677,49.77546507255187,66.8333246469353,27.705051260604677,80.6034086023285,26.715253344971444,25.45049056170572,71.05247102613345,41.179729089046816,66.54624894983101,58.701033451356636,64.87415180158689,47.38424542522603,3.5467133857440984,37.13891197395856,14.440226689848515,29.147485055433123,14.104550358581292,14.018270540290615,30.986852474538694,30.49117442662336,21.709330571400272
150222,2,34,54,3,10,21,1,103,USA,24.21885811538465,38.0810749182985,41.91533974070052,70.13473438320716,61.07139808454821,1.0,48.576617450646324,8.9866184332856,1.0,41.24825991472602,33.7921982229756,53.441633783084455,13.024359851372537,1.0,89.32661394479351,91.29658428621372,98.48752314157696,14.245908175891344,83.34590082095656,95.70424778762697,66.23505277541807,77.63595327780763,33.453751050166034,64.78278589337833,53.01436083935573,81.65516168436488,94.11982515853401,75.42677453203078,88.88743161705031,73.33319121504621,80.97280035630354,94.96460451351959,49.525487831820726,96.29176126262075,79.86341080358977
53808,1,15,14,38,13,18,5,101,USA,56.56869534647825,52.09291350348076,73.07624464740519,39.08901951515952,73.09049750610438,23.257757659384367,65.34351954581427,20.93822827167969,9.602088838966921,29.74146806834574,37.45479722966138,28.357182624091593,31.70743267490576,35.84241749170508,49.37564805654762,28.82365187556678,50.79971971025083,26.78824878547178,33.74743130294135,75.6456630134129,76.31086354020897,85.63767775089525,74.72943511559401,88.94283652011359,63.333561068866004,69.14764735755358,73.67177934677,79.83354698615312,61.41629070740936,64.1514006211413,55.137203674949376,56.942775957652316,83.61910331920171,34.12556235771552,49.43510774796488
235050,1,32,5,50,8,9,6,106,Egypt,31.16317994924262,44.08104661749974,11.481853327685542,86.41961753091277,35.108318953570915,29.81782479991668,25.510158467538673,8.133332499278225,1.0,13.093184318612003,63.944078383121166,5.368564900396208,17.445521498293687,20.62241428251221,40.23918650456716,70.92998286223917,31.512001956115284,20.526002638217875,40.56094673416658,32.54383356563801,63.080058676461306,69.34796190797744,42.532852754387704,70.5644345908944,78.40254957459194,41.27219492504753,72.45946413723033,74.16973230320127,95.5775372625859,92.88327765956069,92.35615236245212,99.67236513062483,77.5637764425644,77.33488278773791,70.59207196494458
183088,1,23,56,36,10,11,10,103,UK,36.2472869970386,49.46078375067634,38.067298615952495,53.185121557385685,51.07837601973398,55.830976460441036,11.734640245817701,50.808806724323006,33.4297325768986,72.10055176954745,45.709546168848874,64.67544802501914,57.18008180471179,24.769386228452646,83.14027010843608,74.87692820914225,84.87183008061447,70.33237939477914,52.371791064982006,95.93501744805155,53.04877238159048,25.220737858651887,47.19168211406509,27.409635915245588,30.46290046715066,4.903278732153709,62.7658086140799,33.53431189536067,57.51505521690808,60.60359954468936,78.89148812638973,44.20134574873799,28.20459265453337,68.60058485381398,51.923296568158094
88891,1,14,10,12,19,30,11,101,USA,30.47024501615843,7.371573814136013,24.228751316149385,24.450026149603673,40.597419457146316,52.004524179074735,73.58796746462082,78.6549452935052,66.85561577610315,65.92261478234616,87.29220356230667,43.64141819818519,82.19086429698166,74.24701051971755,54.57292510856979,71.98677542110562,70.25374326944495,45.1973684261817,65.039355116703,17.800534288700106,52.505314968993446,89.1185583796165,78.74483379669266,46.284843661040384,78.09129834681312,95.32690056262697,85.870934111515,75.19121993617478,32.04236895868988,45.84458055273865,7.180141644508581,34.010380936226,48.07670343183918,34.12556235771552,66.11822851590068
199558,2,18,24,30,13,25,3,104,USA,88.15485748557933,14.79180849177061,90.6625911128209,74.22680595634887,99.5731663450756,95.0737403120877,69.30757411611546,98.18598375816293,85.63451242578503,76.20132219233813,91.38663287631312,85.91201735985874,97.77679069619751,96.72922815285358,4.62058822799662,1.0,2.7161613047643414,54.388598308683754,98.8901688239149,25.019524699686087,1.0,41.95986542494984,1.0,64.95948197352692,31.25925362667769,47.65939602551936,93.22069447116962,63.652467915599175,83.96829367581086,93.91650313720686,66.15957653940058,99.4871291106598,93.90773088061007,23.966802620214708,42.532852754387704
